"gutenberg_id" "text"
45755 "to his mother and beg her pardon and tell her, by herself, oh, so"
45755 "humbly, that he wanted to be a child again and obey her. But when he"
45755 "rose, with a perfectly gentle movement, his grandmother asked in alarm"
45755 "where he was going. He felt ashamed. If he made a single step it"
45755 "frightened them. He had frightened them all terribly, and they were"
45755 "afraid he was going to run away again. How could he make them understand"
45755 "that nobody regretted his flight more than he did?"
45755 ""
45755 "The table was set, supper had been prepared for him hurriedly. His"
45755 "grandmother sat beside him without removing her eyes from him. She and"
45755 "his aunt and the maid held him fast in a quiet circle, the warmth of"
45755 "which calmed him wonderfully, and the only disturbing thought was that"
45755 "of his mother's absence from the room. If only she could have guessed"
45755 "how humble he was she would certainly have come in."
45755 ""
45755 "From outside came the sound of a cab drawing up at the door. Everyone"
45755 "gave a start, so that Edgar also was upset. His grandmother went out, he"
45755 "could hear loud voices in the hall, and then it struck him it must be"
45755 "his father who had arrived. He observed timidly that he had been left"
45755 "alone in the room. To be alone even for those few moments made him"
45755 "nervous. His father was a stern man; he was the one person Edgar really"
45755 "feared. He listened. His father seemed to be excited; his voice was"
45755 "loud and expressed annoyance. Every now and then came his grandmother's"
45755 "and his mother's voices in mollifying tones, in attempts, evidently, to"
45755 "make him adopt a milder attitude. But his father's voice remained"
45755 "hard--hard as his foot-treads now coming nearer and nearer, and now"
45755 "stopping short at the door, which was next pulled violently open."
45755 ""
45755 "The boy's father was a large man, and Edgar felt so very, very thin"
45755 "beside him as he entered the room, nervous and genuinely angry, it"
45755 "seemed."
45755 ""
45755 "\"What got into your head to run away? How could you give your mother"
45755 "such a fright?\" His voice was wrathful and his hands made a wild"
45755 "movement."
45755 ""
45755 "Edgar's mother came in and stood behind her husband, her face in shadow."
45755 ""
45755 "Edgar made no reply. He felt he had to justify himself, but how tell the"
45755 "story of the way they had lied to him and how his mother had slapped"
45755 "him? Would his father understand?"
45755 ""
45755 "\"Well, where's your tongue? What was the matter? You may tell me, you"
45755 "needn't be afraid. You must have had some good reason for running away."
45755 "Did anyone do anything to you?\""
45755 ""
45755 "Edgar hesitated. At the recollection of the events in Summering, his"
45755 "anger began to flare up again, and he was about to bring his charge"
45755 "against his mother when he saw--his heart stood still--that she was"
45755 "making an odd gesture behind his father's back. At first he did not"
45755 "comprehend. But he kept his eyes fixed on her and noticed that the"
45755 "expression of her face was beseeching. Then very, very softly she lifted"
45755 "her finger to her mouth in sign that he should keep everything to"
45755 "himself."
45755 ""
45755 "The child was conscious of a great wild joy pouring in a warm wave over"
45755 "his whole body. He knew she was giving him the secret to guard and that"
45755 "a human destiny was hanging in the balance on his child's lips. Filled"
45755 "with a jubilant pride that she reposed confidence in him he suddenly"
45755 "became possessed by a desire for self-sacrifice. He magnified his own"
45755 "wrong-doing in order to show how much of a man he had grown to be."
45755 "Collecting his wits, he said:"
45755 ""
45755 "\"No, no. There was no good reason for my running away. Mamma was very"
45755 "kind to me, but I didn't behave myself, and I was ashamed, and so--and"
45755 "so I ran away.\""
45755 ""
45755 "The father looked at his son in amazement. Such a confession was the"
45755 "last thing he expected to hear. His wrath was disarmed."
45755 ""
45755 "\"Well, if you're sorry, then it's all right, and we won't say any more"
45755 "about it to-day. You'll be careful in the future, though, not to do"
45755 "anything of the sort again.\" He paused and looked at Edgar, and his"
45755 "voice was milder as he went on. \"How pale you are, boy! But I believe"
45755 "you've grown taller in this short while. I hope you won't be guilty of"
45755 "such childish behavior again because really you're not a child any more,"
45755 "and you ought to be sensible.\""
45755 ""
45755 "Edgar, the whole time, had kept looking at his mother. Something"
45755 "peculiar seemed to be glowing in her eyes, or was it the reflection of"
45755 "the light? No, it was something new, her eyes were moist, and there was"
45755 "a smile on her lips that said \"Thank you\" to him."
45755 ""
45755 "They sent him to bed, but he was not now distressed at being left alone."
45755 "He had such a wealth of things to think over. All the agony of the past"
45755 "days was dissipated by the tremendous sense of his first experience of"
45755 "life. He felt happy in a mysterious presentiment of future experiences."
45755 "Outside, the trees were rustling in the gloomy night, but he was not"
45755 "scared. He had lost all impatience at having to wait for life now that"
45755 "he knew how rich it was. For the first time that day, it seemed to him,"
45755 "he had seen life naked, no longer veiled behind the thousand lies of"
45755 "childhood he saw it in its complete, fearful, voluptuous beauty. Never"
45755 "had he supposed that days could be crowded so full of transitions from"
45755 "sorrow to joy and back again, and it made him happy to think there were"
45755 "many more such days in store for him and that a whole life was waiting"
45755 "to reveal its mystery to him. A first inkling had come to him of the"
45755 "diversity of life. For the first time, he thought, he understood men's"
45755 "beings, that they heeded each other even when they seemed to be"
45755 "inimical, and that it was very sweet to be loved by them. He was"
45755 "incapable of thinking of anything or anybody with hate. He regretted"
45755 "nothing and had a sense of gratitude even to the baron, his bitterest"
45755 "enemy, because it was he who had opened the door for him to this world"
45755 "of dawning emotions."
45755 ""
45755 "It was very sweet to be lying in the dark thinking thoughts that were"
45755 "mingled vaguely with dreams and were lapsing almost into sleep."
45755 ""
45755 "Was it a dream or did Edgar really hear the door open and someone creep"
45755 "softly into his room? He was too sleepy to open his eyes and look. Then"
45755 "he felt a breath upon his face and the touch of another face, soft and"
45755 "warm and gentle, against his, and he knew it was his mother who was"
45755 "kissing him and stroking his hair. He felt her kisses and her tears, and"
45755 "responded to her caresses. He took them as reconciliation and gratitude"
45755 "for his silence. It was not until many years later that he really"
45755 "understood these silent tears and knew they were a vow, of this woman"
45755 "verging on middle age, to dedicate herself henceforth to her child and"
45755 "renounce adventure and all desire on her own behalf. They were a"
45755 "farewell. He did not know that she was thanking him for more than his"
45755 "silence. She was grateful that he had rescued her from a barren"
45755 "experience, and in these caresses was bequeathing him the bitter-sweet"
45755 "legacy of her love for his future life. Nothing of all this did the"
45755 "child lying there comprehend, but he felt it was blissful to be so loved"
45755 "and that by this love he was already entangled in the great secret of"
45755 "the world."
45755 ""
45755 "When she had withdrawn her hand from his head and her lips from his"
45755 "lips, and with a light swish of her skirts had left the room, something"
45755 "warm remained behind, a breath upon Edgar's mouth. And a seductive"
45755 "longing came upon him to feel such soft lips upon his and to be so"
45755 "tenderly embraced often and often again."
45755 ""
45755 "But this divination of the great secret, so longed for, was already"
45755 "clouded over by sleep. Once again all the happenings of the past hours"
45755 "flitted through Edgar's mind, once again the leaves in the book of his"
45755 "childhood were turned alluringly, then the child fell asleep, and the"
45755 "profounder dream of his life began."
45755 ""
45755 "       *       *       *       *       *"
45755 ""
45755 "Typographical errors corrected by the etext transcriber:"
45755 ""
45755 "actualy=> actually {pg 23}"
45755 ""
45755 "aimlesly=> aimlessly {pg 24}"
45755 ""
45755 "chilren=> children {pg 45}"
45755 ""
45755 "cry or rebuke=> cry of rebuke {pg 48}"
